Date,SPX,GLD,USO,SLV,EUR/USD,formatted_date
2014-07-10,1964.680054,128.539993,37.900002,20.52,1.360507,10-07-2014
2014-07-14,1977.099976,125.720001,37.32,20.1,1.362175,14-07-2014
2014-07-15,1973.280029,124.529999,36.880001,19.879999,1.357202,15-07-2014
2014-07-16,1981.569946,124.970001,37.310001,19.91,1.352997,16-07-2014
2014-07-17,1958.119995,127.089996,37.830002,20.290001,1.351881,17-07-2014
2014-07-21,1973.630005,126.339996,38.099998,20.1,1.352704,21-07-2014
2014-07-22,1983.530029,125.739998,37.950001,20.1,1.346801,22-07-2014
2014-07-23,1987.01001,125.620003,38.16,20.08,1.346294,23-07-2014
2014-07-24,1987.97998,124.349998,37.82,19.58,1.346475,24-07-2014
2014-07-28,1978.910034,125.580002,37.639999,19.809999,1.343905,28-07-2014
2014-07-29,1969.949951,125.199997,37.389999,19.780001,1.341112,29-07-2014
2014-07-30,1970.069946,124.830002,36.919998,19.780001,1.339603,30-07-2014
2014-07-31,1930.670044,123.389999,36.32,19.58,1.338993,31-07-2014
2014-08-04,1938.98999,123.989998,36.48,19.4,1.34221,04-08-2014
2014-08-05,1920.209961,123.870003,36.16,19.049999,1.337238,05-08-2014
2014-08-06,1920.23999,125.669998,35.950001,19.23,1.338294,06-08-2014
2014-08-07,1909.569946,126.18,36.16,19.17,1.335827,07-08-2014
2014-08-11,1936.920044,125.959999,36.220001,19.23,1.338491,11-08-2014
2014-08-12,1933.75,125.989998,35.990002,19.17,1.336612,12-08-2014
2014-08-13,1946.719971,126.199997,36.02,19.040001,1.336791,13-08-2014
2014-08-14,1955.180054,126.309998,35.110001,19.1,1.336398,14-08-2014
2014-08-18,1971.73999,124.959999,35.060001,18.870001,1.336112,18-08-2014
2014-08-19,1981.599976,124.68,34.709999,18.700001,1.332197,19-08-2014
2014-08-20,1986.51001,124.220001,34.860001,18.719999,1.326049,20-08-2014
2014-08-21,1992.369995,122.879997,35.09,18.690001,1.327933,21-08-2014
2014-08-25,1997.920044,122.739998,34.869999,18.6,1.318896,25-08-2014
2014-08-26,2000.02002,123.349998,35.040001,18.629999,1.31702,26-08-2014
2014-08-27,2000.119995,123.32,35.029999,18.66,1.319087,27-08-2014
2014-08-28,1996.73999,124.0,35.32,18.74,1.318496,28-08-2014
2014-09-02,2002.280029,121.650002,34.790001,18.41,1.313198,02-09-2014
2014-09-03,2000.719971,122.150002,35.549999,18.43,1.315097,03-09-2014
2014-09-04,1997.650024,121.480003,35.299999,18.32,1.293276,04-09-2014
2014-09-08,2001.540039,120.730003,34.700001,18.26,1.289108,08-09-2014
2014-09-09,1988.439941,120.870003,34.619999,18.309999,1.294197,09-09-2014
2014-09-10,1995.689941,120.260002,34.259998,18.24,1.291706,10-09-2014
2014-09-11,1997.449951,119.470001,34.689999,17.959999,1.292357,11-09-2014
2014-09-15,1984.130005,118.639999,34.560001,17.92,1.293979,15-09-2014
2014-09-16,1998.97998,118.830002,35.25,17.950001,1.295908,16-09-2014
2014-09-17,2001.569946,117.540001,35.009998,17.77,1.285,17-09-2014
2014-09-18,2011.359985,117.779999,34.619999,17.77,1.292006,18-09-2014
2014-09-22,1994.290039,116.849998,34.189999,17.08,1.285149,22-09-2014
2014-09-23,1982.77002,117.599998,34.439999,17.07,1.285397,23-09-2014
2014-09-24,1998.300049,117.050003,35.0,16.99,1.277808,24-09-2014
2014-09-25,1965.98999,117.389999,34.830002,16.83,1.275705,25-09-2014
2014-09-29,1977.800049,117.029999,35.52,16.780001,1.269084,29-09-2014
2014-09-30,1972.290039,116.209999,34.41,16.35,1.262834,30-09-2014
2014-10-01,1946.160034,116.769997,34.150002,16.48,1.262419,01-10-2014
2014-10-02,1946.170044,116.739998,34.369999,16.41,1.267058,02-10-2014
2014-10-06,1964.819946,116.029999,34.040001,16.6,1.264606,06-10-2014
2014-10-07,1935.099976,116.360001,33.439999,16.48,1.266801,07-10-2014
2014-10-08,1968.890015,117.470001,33.0,16.68,1.274307,08-10-2014
2014-10-09,1928.209961,117.639999,32.110001,16.620001,1.268907,09-10-2014
2014-10-13,1874.73999,118.519997,31.99,16.73,1.272394,13-10-2014
2014-10-14,1877.699951,118.589996,30.85,16.68,1.263903,14-10-2014
2014-10-15,1862.48999,118.989998,30.67,16.709999,1.282166,15-10-2014
2014-10-16,1862.76001,119.220001,31.1,16.67,1.280442,16-10-2014
2014-10-20,1904.01001,119.800003,31.139999,16.73,1.279525,20-10-2014
2014-10-21,1941.280029,120.019997,31.299999,16.809999,1.271472,21-10-2014
2014-10-22,1927.109985,119.339996,30.549999,16.459999,1.264143,22-10-2014
2014-10-23,1950.819946,118.519997,31.059999,16.5,1.265406,23-10-2014
2014-10-27,1961.630005,118.059998,30.639999,16.42,1.267668,27-10-2014
2014-10-28,1985.050049,118.099998,30.82,16.49,1.270148,28-10-2014
2014-10-29,1982.300049,116.410004,31.23,16.379999,1.273837,29-10-2014
2014-10-30,1994.650024,115.190002,30.76,15.82,1.26328,30-10-2014
2014-10-31,2018.050049,112.660004,30.629999,15.5,1.261336,31-10-2014
2014-11-03,2017.810059,112.150002,29.76,15.48,1.250313,03-11-2014
2014-11-04,2012.099976,112.220001,29.299999,15.36,1.249594,04-11-2014
2014-11-05,2023.569946,109.790001,29.950001,14.66,1.255256,05-11-2014
2014-11-06,2031.209961,109.879997,29.6,14.82,1.248003,06-11-2014
2014-11-07,2031.920044,112.970001,29.76,15.1,1.238007,07-11-2014
2014-11-10,2038.26001,110.459999,29.34,14.92,1.246137,10-11-2014
2014-11-11,2039.680054,112.040001,29.42,15.11,1.242993,11-11-2014
2014-11-12,2038.25,111.5,29.139999,15.03,1.247583,12-11-2014
2014-11-13,2039.329956,111.669998,28.290001,14.97,1.242993,13-11-2014
2014-11-14,2039.819946,114.470001,28.83,15.63,1.247598,14-11-2014
2014-11-17,2041.319946,114.050003,28.68,15.5,1.251846,17-11-2014
2014-11-18,2051.800049,115.050003,28.200001,15.55,1.244896,18-11-2014
2014-11-19,2048.719971,113.68,28.25,15.48,1.253337,19-11-2014
2014-11-20,2052.75,114.860001,28.73,15.6,1.254076,20-11-2014
2014-11-21,2063.5,115.389999,29.1,15.79,1.254501,21-11-2014
2014-11-24,2069.409912,115.110001,28.74,15.78,1.237501,24-11-2014
2014-11-25,2067.030029,115.379997,28.030001,15.98,1.243317,25-11-2014
2014-11-26,2072.830078,115.160004,27.9,15.87,1.248065,26-11-2014
2014-11-28,2067.560059,112.110001,25.58,14.83,1.246199,28-11-2014
2014-12-01,2053.439941,116.580002,26.32,15.78,1.243828,01-12-2014
2014-12-02,2066.550049,115.139999,25.58,15.75,1.247007,02-12-2014
2014-12-03,2074.330078,116.330002,25.58,15.73,1.23885,03-12-2014
2014-12-04,2071.919922,115.879997,25.34,15.77,1.231664,04-12-2014
2014-12-05,2075.370117,114.43,24.959999,15.61,1.238666,05-12-2014
2014-12-08,2060.310059,115.779999,23.91,15.71,1.229407,08-12-2014
2014-12-09,2059.820068,118.190002,24.200001,16.32,1.231512,09-12-2014
2014-12-10,2026.140015,117.959999,23.280001,16.370001,1.239495,10-12-2014
2014-12-11,2035.329956,117.690002,22.68,16.33,1.247396,11-12-2014
2014-12-12,2002.329956,117.410004,21.93,16.299999,1.239495,12-12-2014
2014-12-15,1989.630005,114.389999,21.059999,15.47,1.246354,15-12-2014
2014-12-16,1972.73999,114.949997,21.299999,15.08,1.244354,16-12-2014
2014-12-17,2012.890015,114.269997,21.34,15.1,1.251204,17-12-2014
2014-12-18,2061.22998,115.150002,20.74,15.25,1.233898,18-12-2014
2014-12-19,2070.649902,114.769997,21.959999,15.39,1.229045,19-12-2014
2014-12-22,2078.540039,112.550003,20.92,14.99,1.222599,22-12-2014
2014-12-23,2082.169922,112.739998,21.559999,15.04,1.222374,23-12-2014
2014-12-24,2081.879883,112.769997,21.049999,15.09,1.217493,24-12-2014
2014-12-26,2088.77002,114.830002,20.780001,15.35,1.221001,26-12-2014
2014-12-29,2090.570068,113.669998,20.299999,15.11,1.216945,29-12-2014
2014-12-30,2080.350098,115.199997,20.290001,15.58,1.215347,30-12-2014
2014-12-31,2058.899902,113.580002,20.360001,15.06,1.216205,31-12-2014
2015-01-02,2058.199951,114.080002,19.889999,15.11,1.208941,02-01-2015
2015-01-05,2020.579956,115.800003,18.790001,15.5,1.194643,05-01-2015
2015-01-06,2002.609985,117.120003,18.049999,15.83,1.193902,06-01-2015
2015-01-07,2025.900024,116.43,18.370001,15.85,1.187536,07-01-2015
2015-01-08,2062.139893,115.940002,18.549999,15.64,1.1836,08-01-2015
2015-01-09,2044.810059,117.260002,18.280001,15.77,1.179607,09-01-2015
2015-01-12,2028.26001,118.559998,17.41,15.87,1.18707,12-01-2015
2015-01-13,2023.030029,118.160004,17.620001,16.290001,1.183152,13-01-2015
2015-01-14,2011.27002,117.970001,18.27,16.129999,1.177829,14-01-2015
2015-01-15,1992.670044,120.940002,17.450001,16.15,1.178592,15-01-2015
2015-01-16,2019.420044,122.519997,18.33,16.950001,1.163738,16-01-2015
2015-01-20,2022.550049,124.199997,17.48,17.18,1.159797,20-01-2015
2015-01-21,2032.119995,124.230003,17.77,17.370001,1.154694,21-01-2015
2015-01-22,2063.149902,125.230003,17.41,17.610001,1.161535,22-01-2015
2015-01-23,2051.820068,124.230003,17.0,17.51,1.134675,23-01-2015
2015-01-26,2057.090088,122.989998,16.870001,17.129999,1.112545,26-01-2015
2015-01-27,2029.550049,124.400002,17.209999,17.33,1.124771,27-01-2015
2015-01-28,2002.160034,123.419998,16.559999,17.23,1.136738,28-01-2015
2015-01-29,2021.25,120.760002,16.68,16.24,1.128146,29-01-2015
2015-01-30,1994.98999,123.449997,17.82,16.540001,1.133556,30-01-2015
2015-02-02,2020.849976,122.419998,18.620001,16.469999,1.130902,02-02-2015
2015-02-03,2050.030029,121.050003,19.620001,16.549999,1.134173,03-02-2015
2015-02-04,2041.51001,121.580002,18.280001,16.629999,1.145738,04-02-2015
2015-02-05,2062.52002,121.790001,19.030001,16.58,1.131875,05-02-2015
2015-02-06,2055.469971,118.639999,19.469999,16.030001,1.147197,06-02-2015
2015-02-09,2046.73999,119.169998,19.77,16.32,1.131439,09-02-2015
2015-02-10,2068.590088,118.470001,18.940001,16.190001,1.132695,10-02-2015
2015-02-11,2068.530029,117.07,18.51,16.08,1.132195,11-02-2015
2015-02-12,2088.47998,117.339996,19.18,16.15,1.131196,12-02-2015
2015-02-13,2096.98999,117.980003,19.620001,16.540001,1.140394,13-02-2015
2015-02-17,2100.340088,116.010002,19.790001,15.83,1.133401,17-02-2015
2015-02-18,2099.679932,116.339996,19.26,15.75,1.140472,18-02-2015
2015-02-19,2097.449951,115.940002,19.1,15.7,1.140004,19-02-2015
2015-02-20,2110.300049,115.279999,18.65,15.54,1.136674,20-02-2015
2015-02-23,2109.659912,115.43,18.110001,15.63,1.138148,23-02-2015
2015-02-24,2115.47998,115.260002,18.040001,15.56,1.133299,24-02-2015
2015-02-25,2113.860107,115.699997,18.65,15.83,1.133903,25-02-2015
2015-02-26,2110.73999,116.07,18.030001,15.84,1.136364,26-02-2015
2015-02-27,2104.5,116.160004,18.1,15.87,1.120536,27-02-2015
2015-03-02,2117.389893,115.68,18.32,15.66,1.116196,02-03-2015
2015-03-03,2107.780029,115.470001,18.49,15.58,1.117905,03-03-2015
2015-03-04,2098.530029,115.110001,19.01,15.49,1.118218,04-03-2015
2015-03-05,2101.040039,115.0,18.709999,15.53,1.108205,05-03-2015
2015-03-06,2071.26001,111.860001,18.24,15.19,1.103205,06-03-2015
2015-03-09,2079.429932,111.970001,18.35,15.1,1.084599,09-03-2015
2015-03-10,2044.160034,111.419998,17.91,15.02,1.083341,10-03-2015
2015-03-11,2040.23999,110.75,17.77,14.84,1.07087,11-03-2015
2015-03-12,2065.949951,110.720001,17.440001,14.92,1.054875,12-03-2015
2015-03-13,2053.399902,110.879997,16.799999,14.9,1.062631,13-03-2015
2015-03-16,2081.189941,110.809998,16.35,14.99,1.048163,16-03-2015
2015-03-17,2074.280029,110.209999,15.96,14.9,1.057295,17-03-2015
2015-03-18,2099.5,112.370003,16.76,15.36,1.059805,18-03-2015
2015-03-19,2089.27002,112.290001,16.08,15.44,1.084999,19-03-2015
2015-03-20,2108.100098,113.57,16.43,16.0,1.066894,20-03-2015
2015-03-23,2104.419922,114.290001,16.780001,16.299999,1.082661,23-03-2015
2015-03-24,2091.5,114.57,16.790001,16.280001,1.094499,24-03-2015
2015-03-25,2061.050049,114.730003,17.360001,16.24,1.090203,25-03-2015
2015-03-26,2056.149902,115.480003,18.209999,16.299999,1.096047,26-03-2015
2015-03-27,2061.02002,115.059998,17.139999,16.219999,1.088637,27-03-2015
2015-03-30,2086.23999,113.75,17.23,15.98,1.083025,30-03-2015
2015-03-31,2067.889893,113.660004,16.84,15.93,1.073814,31-03-2015
2015-04-01,2059.689941,115.599998,17.58,16.23,1.076994,01-04-2015
2015-04-02,2066.959961,115.279999,17.559999,16.02,1.087075,02-04-2015
2015-04-06,2080.620117,116.690002,18.43,16.27,1.093482,06-04-2015
2015-04-07,2076.330078,116.110001,19.059999,16.15,1.082415,07-04-2015
2015-04-08,2081.899902,115.470001,18.07,15.81,1.078528,08-04-2015
2015-04-09,2091.179932,114.669998,18.030001,15.51,1.066906,09-04-2015
2015-04-13,2092.429932,115.139999,18.5,15.6,1.057295,13-04-2015
2015-04-14,2095.840088,114.440002,18.82,15.51,1.064713,14-04-2015
2015-04-15,2106.629883,115.43,19.709999,15.63,1.06768,15-04-2015
2015-04-16,2104.98999,115.029999,19.940001,15.57,1.075558,16-04-2015
2015-04-20,2100.399902,114.720001,19.889999,15.29,1.074749,20-04-2015
2015-04-21,2097.290039,115.379997,19.450001,15.32,1.074172,21-04-2015
2015-04-22,2107.959961,113.830002,19.360001,15.11,1.072582,22-04-2015
2015-04-23,2112.929932,114.660004,19.76,15.21,1.081502,23-04-2015
2015-04-27,2108.919922,115.330002,19.52,15.66,1.087796,27-04-2015
2015-04-28,2114.76001,116.330002,19.6,15.87,1.096912,28-04-2015
2015-04-29,2106.850098,115.510002,20.120001,15.81,1.111432,29-04-2015
2015-04-30,2085.51001,113.470001,20.51,15.43,1.121466,30-04-2015
2015-05-04,2114.48999,114.099998,20.280001,15.7,1.114914,04-05-2015
2015-05-05,2089.459961,114.419998,20.76,15.81,1.118631,05-05-2015
2015-05-06,2080.149902,114.360001,20.82,15.77,1.134147,06-05-2015
2015-05-07,2088.0,113.419998,20.200001,15.6,1.124695,07-05-2015
2015-05-11,2105.330078,113.529999,20.379999,15.57,1.114442,11-05-2015
2015-05-12,2099.120117,114.5,20.74,15.81,1.122146,12-05-2015
2015-05-13,2098.47998,116.550003,20.610001,16.35,1.135048,13-05-2015
2015-05-14,2121.100098,117.18,20.530001,16.65,1.140498,14-05-2015
2015-05-18,2129.199951,117.519997,20.440001,16.889999,1.132618,18-05-2015
2015-05-19,2127.830078,115.889999,19.629999,16.379999,1.114666,19-05-2015
2015-05-20,2125.850098,116.080002,19.84,16.370001,1.110075,20-05-2015
2015-05-21,2130.820068,115.690002,20.5,16.389999,1.111185,21-05-2015
2015-05-26,2104.199951,113.910004,19.690001,16.02,1.088886,26-05-2015
2015-05-27,2123.47998,113.889999,19.48,15.96,1.090001,27-05-2015
2015-05-28,2120.790039,114.019997,19.559999,15.97,1.096035,28-05-2015
2015-06-01,2111.72998,114.0,20.360001,16.0,1.092299,01-06-2015
2015-06-02,2109.600098,114.459999,20.68,16.07,1.115001,02-06-2015
2015-06-03,2114.070068,113.639999,20.17,15.83,1.125784,03-06-2015
2015-06-04,2095.840088,112.839996,19.66,15.48,1.120787,04-06-2015
2015-06-08,2079.280029,112.57,19.709999,15.32,1.128095,08-06-2015
2015-06-09,2080.149902,112.82,20.209999,15.29,1.129905,09-06-2015
2015-06-10,2105.199951,113.779999,20.639999,15.32,1.131196,10-06-2015
2015-06-11,2108.860107,113.260002,20.49,15.33,1.124063,11-06-2015
2015-06-15,2084.429932,113.730003,20.15,15.4,1.127701,15-06-2015
2015-06-16,2096.290039,113.32,20.26,15.32,1.124202,16-06-2015
2015-06-17,2100.439941,113.849998,20.209999,15.45,1.136997,17-06-2015
2015-06-18,2121.23999,115.32,20.360001,15.46,1.137074,18-06-2015
2015-06-22,2122.850098,113.639999,20.16,15.49,1.134906,22-06-2015
2015-06-23,2124.199951,112.889999,20.469999,15.14,1.117219,23-06-2015
2015-06-24,2108.580078,112.589996,20.200001,15.19,1.120699,24-06-2015
2015-06-25,2102.310059,112.440002,19.98,15.17,1.120298,25-06-2015
2015-06-29,2057.639893,113.07,19.51,15.03,1.122297,29-06-2015
2015-06-30,2063.110107,112.370003,19.879999,15.03,1.113499,30-06-2015
2015-07-01,2077.419922,111.980003,19.1,14.9,1.103363,01-07-2015
2015-07-02,2076.780029,111.760002,18.93,14.95,1.108697,02-07-2015
2015-07-06,2068.76001,112.059998,17.73,14.99,1.104899,06-07-2015
2015-07-07,2081.340088,110.760002,17.76,14.43,1.100994,07-07-2015
2015-07-08,2046.680054,111.089996,17.379999,14.46,1.107101,08-07-2015
2015-07-09,2051.310059,111.360001,17.709999,14.76,1.106305,09-07-2015
2015-07-13,2099.600098,110.989998,17.51,14.81,1.099046,13-07-2015
2015-07-14,2108.949951,110.739998,17.719999,14.7,1.1008,14-07-2015
2015-07-15,2107.399902,110.160004,17.23,14.43,1.094355,15-07-2015
2015-07-16,2124.290039,109.760002,17.049999,14.35,1.088601,16-07-2015
2015-07-20,2128.280029,105.699997,16.690001,14.05,1.083541,20-07-2015
2015-07-21,2119.209961,105.370003,16.91,14.14,1.093996,21-07-2015
2015-07-22,2114.149902,104.800003,16.34,14.14,1.092705,22-07-2015
2015-07-23,2102.149902,104.330002,16.139999,14.0,1.098901,23-07-2015
2015-07-27,2067.639893,104.860001,15.65,13.92,1.109004,27-07-2015
2015-07-28,2093.25,105.019997,15.85,14.02,1.106599,28-07-2015
2015-07-29,2108.570068,105.169998,16.24,14.15,1.098406,29-07-2015
2015-07-30,2108.629883,104.269997,16.1,14.09,1.093924,30-07-2015
2015-08-03,2098.040039,104.099998,15.1,13.87,1.095602,03-08-2015
2015-08-04,2093.320068,104.309998,15.22,13.92,1.088898,04-08-2015
2015-08-05,2099.840088,103.93,15.03,13.95,1.09031,05-08-2015
2015-08-06,2083.560059,104.389999,14.87,13.99,1.092705,06-08-2015
2015-08-10,2104.179932,105.720001,14.89,14.54,1.101698,10-08-2015
2015-08-11,2084.070068,106.260002,14.48,14.64,1.104204,11-08-2015
2015-08-12,2086.050049,107.75,14.44,14.82,1.116096,12-08-2015
2015-08-13,2083.389893,106.860001,14.09,14.71,1.116096,13-08-2015
2015-08-17,2102.439941,107.129997,13.89,14.63,1.1078,17-08-2015
2015-08-18,2096.919922,107.110001,14.05,14.21,1.103083,18-08-2015
2015-08-19,2079.610107,108.550003,13.43,14.57,1.111803,19-08-2015
2015-08-20,2035.72998,110.440002,13.37,14.78,1.123697,20-08-2015
2015-08-24,1893.209961,110.529999,12.5,14.13,1.158306,24-08-2015
2015-08-25,1867.609985,109.160004,12.73,13.99,1.155095,25-08-2015
2015-08-26,1940.51001,107.669998,12.77,13.56,1.134005,26-08-2015
2015-08-27,1987.660034,107.730003,13.95,13.8,1.124796,27-08-2015
2015-08-31,1972.180054,108.82,15.89,13.99,1.122586,31-08-2015
2015-09-01,1913.849976,109.199997,14.81,13.94,1.129344,01-09-2015
2015-09-02,1948.859985,108.620003,15.09,14.02,1.121604,02-09-2015
2015-09-03,1951.130005,107.839996,15.34,14.02,1.112595,03-09-2015
2015-09-08,1969.410034,107.519997,15.02,14.12,1.120737,08-09-2015
2015-09-09,1942.040039,106.129997,14.52,13.93,1.12207,09-09-2015
2015-09-10,1952.290039,106.379997,14.93,13.99,1.129089,10-09-2015
2015-09-14,1953.030029,106.220001,14.39,13.79,1.130761,14-09-2015
2015-09-15,1978.089966,105.900002,14.57,13.77,1.12718,15-09-2015
2015-09-16,1995.310059,107.309998,15.36,14.22,1.129203,16-09-2015
2015-09-17,1990.199951,108.410004,15.23,14.42,1.140095,17-09-2015
2015-09-22,1942.73999,107.790001,14.92,14.14,1.112075,22-09-2015
2015-09-23,1938.76001,108.220001,14.44,14.12,1.118994,23-09-2015
2015-09-24,1932.23999,110.489998,14.59,14.44,1.117893,24-09-2015
2015-09-28,1881.77002,108.419998,14.38,13.94,1.123103,28-09-2015
2015-09-29,1884.089966,107.980003,14.61,13.97,1.125594,29-09-2015
2015-09-30,1920.030029,106.860001,14.68,13.87,1.117206,30-09-2015
2015-10-01,1923.819946,106.730003,14.58,13.9,1.119344,01-10-2015
2015-10-05,1987.050049,108.769997,15.0,14.89,1.11952,05-10-2015
2015-10-06,1979.920044,109.860001,15.74,15.07,1.126799,06-10-2015
2015-10-07,1995.829956,109.699997,15.57,15.29,1.124,07-10-2015
2015-10-08,2013.430054,109.139999,16.040001,14.99,1.128694,08-10-2015
2015-10-12,2017.459961,111.309998,15.31,15.13,1.135551,12-10-2015
2015-10-13,2003.689941,111.860001,15.06,15.16,1.138498,13-10-2015
2015-10-14,1994.23999,113.809998,15.05,15.42,1.147552,14-10-2015
2015-10-15,2023.859985,113.290001,15.13,15.39,1.136816,15-10-2015
2015-10-19,2033.660034,112.019997,14.83,15.11,1.132901,19-10-2015
2015-10-20,2030.77002,112.730003,14.73,15.19,1.135396,20-10-2015
2015-10-21,2018.939941,111.730003,14.43,14.99,1.134803,21-10-2015
2015-10-22,2052.51001,111.690002,14.51,15.11,1.108095,22-10-2015
2015-10-26,2071.179932,111.43,14.01,15.11,1.102038,26-10-2015
2015-10-27,2065.889893,111.68,13.82,15.13,1.106599,27-10-2015
2015-10-28,2090.350098,110.75,14.69,15.26,1.103704,28-10-2015
2015-10-29,2089.409912,109.720001,14.63,14.88,1.092896,29-10-2015
2015-10-30,2079.360107,109.300003,14.81,14.8,1.099384,30-10-2015
2015-11-02,2104.050049,108.589996,14.75,14.72,1.102597,02-11-2015
2015-11-03,2109.790039,106.980003,15.28,14.58,1.101601,03-11-2015
2015-11-04,2102.310059,105.970001,14.85,14.38,1.096395,04-11-2015
2015-11-05,2099.929932,105.639999,14.48,14.3,1.086803,05-11-2015
2015-11-06,2099.199951,104.099998,14.23,14.08,1.0884,06-11-2015
2015-11-09,2078.580078,104.400002,14.08,13.89,1.073341,09-11-2015
2015-11-10,2081.719971,104.18,14.09,13.76,1.075951,10-11-2015
2015-11-11,2075.0,103.830002,13.76,13.64,1.073756,11-11-2015
2015-11-12,2045.969971,103.849998,13.35,13.64,1.076299,12-11-2015
2015-11-13,2023.040039,103.559998,13.06,13.59,1.081502,13-11-2015
2015-11-16,2053.189941,103.709999,13.39,13.6,1.069999,16-11-2015
2015-11-17,2050.439941,102.339996,13.01,13.55,1.068799,17-11-2015
2015-11-18,2083.580078,102.43,13.05,13.52,1.064385,18-11-2015
2015-11-19,2081.23999,103.559998,12.96,13.62,1.066997,19-11-2015
2015-11-20,2089.169922,103.089996,12.93,13.5,1.072616,20-11-2015
2015-11-23,2086.590088,102.260002,13.02,13.45,1.064101,23-11-2015
2015-11-24,2089.139893,102.940002,13.32,13.51,1.064203,24-11-2015
2015-11-25,2088.870117,102.459999,13.39,13.52,1.064385,25-11-2015
2015-11-27,2090.110107,101.25,13.03,13.46,1.060445,27-11-2015
2015-11-30,2080.409912,101.919998,12.93,13.44,1.058302,30-11-2015
2015-12-01,2102.629883,102.279999,12.95,13.51,1.057295,01-12-2015
2015-12-02,2079.51001,100.690002,12.48,13.37,1.062586,02-12-2015
2015-12-03,2049.620117,101.760002,12.77,13.46,1.061301,03-12-2015
2015-12-04,2091.689941,104.019997,12.46,13.87,1.091596,04-12-2015
2015-12-07,2077.070068,102.669998,11.72,13.62,1.0884,07-12-2015
2015-12-08,2063.590088,102.839996,11.68,13.51,1.0834,08-12-2015
2015-12-09,2047.619995,102.639999,11.56,13.49,1.089396,09-12-2015
2015-12-10,2052.22998,102.550003,11.37,13.45,1.101795,10-12-2015
2015-12-11,2012.369995,103.110001,11.07,13.3,1.094811,11-12-2015
2015-12-14,2021.939941,101.790001,11.16,13.06,1.098394,14-12-2015
2015-12-15,2043.410034,101.519997,11.4,13.11,1.0993,15-12-2015
2015-12-16,2073.070068,102.75,10.99,13.49,1.093625,16-12-2015
2015-12-17,2041.890015,100.5,10.74,13.08,1.087453,17-12-2015
2015-12-18,2005.550049,102.040001,10.66,13.43,1.08441,18-12-2015
2015-12-21,2021.150024,103.150002,10.66,13.59,1.086992,21-12-2015
2015-12-22,2038.969971,102.610001,10.77,13.59,1.091298,22-12-2015
2015-12-23,2064.290039,102.309998,11.26,13.62,1.095002,23-12-2015
2015-12-24,2060.98999,103.050003,11.3,13.69,1.090917,24-12-2015
2015-12-28,2056.5,102.269997,10.93,13.29,1.096599,28-12-2015
2015-12-29,2078.360107,102.199997,11.26,13.27,1.097526,29-12-2015
2015-12-30,2063.360107,101.419998,10.93,13.21,1.092801,30-12-2015
2015-12-31,2043.939941,101.459999,11.0,13.19,1.093398,31-12-2015
2016-01-04,2012.660034,102.889999,10.98,13.19,1.085399,04-01-2016
2016-01-05,2016.709961,103.18,10.66,13.31,1.082755,05-01-2016
2016-01-06,1990.26001,104.669998,10.11,13.36,1.075199,06-01-2016
2016-01-07,1943.089966,106.150002,9.9,13.62,1.0779,07-01-2016
2016-01-08,1922.030029,105.68,9.8,13.3,1.092598,08-01-2016
2016-01-11,1923.670044,104.739998,9.25,13.22,1.094104,11-01-2016
2016-01-12,1938.680054,104.209999,9.17,13.17,1.0858,12-01-2016
2016-01-13,1890.280029,104.720001,9.09,13.49,1.084399,13-01-2016
2016-01-14,1921.839966,103.019997,9.23,13.19,1.088601,14-01-2016
2016-01-15,1880.329956,104.080002,8.79,13.24,1.085894,15-01-2016
2016-01-19,1881.329956,103.980003,8.49,13.36,1.089503,19-01-2016
2016-01-20,1859.329956,105.370003,8.24,13.48,1.091298,20-01-2016
2016-01-21,1868.98999,105.489998,8.56,13.46,1.087701,21-01-2016
2016-01-22,1906.900024,105.0,9.27,13.38,1.086201,22-01-2016
2016-01-25,1877.079956,106.080002,8.54,13.58,1.079902,25-01-2016
2016-01-26,1903.630005,107.290001,8.97,13.82,1.085305,26-01-2016
2016-01-27,1882.949951,107.690002,9.18,13.81,1.086496,27-01-2016
2016-01-28,1893.359985,106.540001,9.7,13.57,1.090798,28-01-2016
2016-01-29,1940.23999,106.949997,9.65,13.59,1.093697,29-01-2016
2016-02-01,1939.380005,108.050003,9.02,13.67,1.082591,01-02-2016
2016-02-02,1903.030029,108.089996,8.57,13.62,1.089728,02-02-2016
2016-02-03,1912.530029,109.25,9.34,13.95,1.092204,03-02-2016
2016-02-04,1915.449951,110.57,9.12,14.17,1.109102,04-02-2016
2016-02-05,1880.050049,112.32,8.91,14.34,1.119996,05-02-2016
2016-02-08,1853.439941,113.830002,8.64,14.59,1.114504,08-02-2016
2016-02-09,1852.209961,113.580002,8.18,14.51,1.118981,09-02-2016
2016-02-10,1851.859985,114.459999,7.96,14.55,1.128999,10-02-2016
2016-02-11,1829.079956,119.059998,7.99,14.95,1.128095,11-02-2016
2016-02-12,1864.780029,118.360001,8.33,14.99,1.131798,12-02-2016
2016-02-16,1895.579956,114.769997,8.31,14.51,1.117406,16-02-2016
2016-02-17,1926.819946,115.480003,8.78,14.54,1.114703,17-02-2016
2016-02-18,1917.829956,118.290001,8.66,14.76,1.112298,18-02-2016
2016-02-19,1917.780029,117.580002,8.55,14.64,1.111099,19-02-2016
2016-02-22,1945.5,115.489998,8.91,14.43,1.112397,22-02-2016
2016-02-23,1921.27002,117.220001,8.48,14.54,1.102803,23-02-2016
